source_id	target_id	edge	source_degree	target_degree	xswap_prior	metaedge	prior	value
10	10503	FALSE	0	1	0	Disease→regulates→Gene	approx	0
58	4208	FALSE	250	0	0	Disease→regulates→Gene	approx	0
16	5134	FALSE	0	0	0	Disease→regulates→Gene	approx	0
39	2145	FALSE	0	0	0	Disease→regulates→Gene	approx	0
51	4121	FALSE	0	0	0	Disease→regulates→Gene	approx	0
108	1073	FALSE	0	8	0	Disease→regulates→Gene	approx	0
57	7723	FALSE	0	1	0	Disease→regulates→Gene	approx	0
43	1260	FALSE	0	2	0	Disease→regulates→Gene	approx	0
63	122	FALSE	0	0	0	Disease→regulates→Gene	approx	0
54	5281	FALSE	0	0	0	Disease→regulates→Gene	approx	0
78	18508	FALSE	250	0	0	Disease→regulates→Gene	approx	0
29	9073	FALSE	0	0	0	Disease→regulates→Gene	approx	0
92	3625	FALSE	27	4	0.014476190476190476	Disease→regulates→Gene	approx	0.014022773797683538
14	11386	FALSE	0	0	0	Disease→regulates→Gene	approx	0
12	7815	FALSE	250	0	0	Disease→regulates→Gene	approx	0
70	10750	FALSE	0	0	0	Disease→regulates→Gene	approx	0
8	2587	FALSE	0	0	0	Disease→regulates→Gene	approx	0
89	980	FALSE	0	0	0	Disease→regulates→Gene	approx	0
128	11096	FALSE	0	0	0	Disease→regulates→Gene	approx	0
80	14960	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
53	15796	FALSE	250	0	0	Disease→regulates→Gene	approx	0
100	13583	FALSE	0	0	0	Disease→regulates→Gene	approx	0
78	14304	FALSE	250	0	0	Disease→regulates→Gene	approx	0
100	4897	FALSE	0	1	0	Disease→regulates→Gene	approx	0
44	2970	FALSE	0	0	0	Disease→regulates→Gene	approx	0
105	17773	FALSE	0	1	0	Disease→regulates→Gene	approx	0
121	3207	FALSE	250	0	0	Disease→regulates→Gene	approx	0
109	1299	FALSE	0	0	0	Disease→regulates→Gene	approx	0
91	8180	FALSE	190	0	0	Disease→regulates→Gene	approx	0
3	2019	FALSE	250	0	0	Disease→regulates→Gene	approx	0
64	2727	FALSE	250	0	0	Disease→regulates→Gene	approx	0
95	11776	FALSE	0	1	0	Disease→regulates→Gene	approx	0
18	6120	FALSE	0	2	0	Disease→regulates→Gene	approx	0
42	751	FALSE	0	0	0	Disease→regulates→Gene	approx	0
26	7907	FALSE	0	0	0	Disease→regulates→Gene	approx	0
70	16278	FALSE	0	0	0	Disease→regulates→Gene	approx	0
67	15558	FALSE	250	0	0	Disease→regulates→Gene	approx	0
11	4240	FALSE	0	0	0	Disease→regulates→Gene	approx	0
71	10657	FALSE	0	0	0	Disease→regulates→Gene	approx	0
1	5560	FALSE	0	0	0	Disease→regulates→Gene	approx	0
79	17519	FALSE	0	0	0	Disease→regulates→Gene	approx	0
99	4417	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
123	4004	FALSE	0	0	0	Disease→regulates→Gene	approx	0
83	6847	FALSE	0	0	0	Disease→regulates→Gene	approx	0
49	15891	FALSE	0	1	0	Disease→regulates→Gene	approx	0
53	13725	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
130	15002	FALSE	0	0	0	Disease→regulates→Gene	approx	0
27	2008	FALSE	0	0	0	Disease→regulates→Gene	approx	0
5	10004	FALSE	0	1	0	Disease→regulates→Gene	approx	0
117	29	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
4	11018	FALSE	0	0	0	Disease→regulates→Gene	approx	0
115	439	FALSE	77	0	0	Disease→regulates→Gene	approx	0
90	7768	FALSE	5	0	0	Disease→regulates→Gene	approx	0
99	8146	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
127	13355	FALSE	250	0	0	Disease→regulates→Gene	approx	0
122	10380	FALSE	250	3	0.0966139497161395	Disease→regulates→Gene	approx	0.09978033392353114
109	1320	FALSE	0	0	0	Disease→regulates→Gene	approx	0
10	2091	FALSE	0	2	0	Disease→regulates→Gene	approx	0
32	1389	FALSE	0	0	0	Disease→regulates→Gene	approx	0
82	19760	FALSE	250	0	0	Disease→regulates→Gene	approx	0
108	264	FALSE	0	1	0	Disease→regulates→Gene	approx	0
47	19964	FALSE	250	0	0	Disease→regulates→Gene	approx	0
118	775	FALSE	0	0	0	Disease→regulates→Gene	approx	0
55	3879	FALSE	250	0	0	Disease→regulates→Gene	approx	0
102	12070	FALSE	0	0	0	Disease→regulates→Gene	approx	0
42	5955	FALSE	0	0	0	Disease→regulates→Gene	approx	0
109	7587	FALSE	0	0	0	Disease→regulates→Gene	approx	0
97	7818	FALSE	0	2	0	Disease→regulates→Gene	approx	0
35	14319	FALSE	0	1	0	Disease→regulates→Gene	approx	0
49	7618	FALSE	0	1	0	Disease→regulates→Gene	approx	0
45	11943	FALSE	0	1	0	Disease→regulates→Gene	approx	0
60	1456	FALSE	0	0	0	Disease→regulates→Gene	approx	0
28	6499	FALSE	0	0	0	Disease→regulates→Gene	approx	0
75	1596	FALSE	0	0	0	Disease→regulates→Gene	approx	0
128	8729	FALSE	0	1	0	Disease→regulates→Gene	approx	0
1	19024	FALSE	0	0	0	Disease→regulates→Gene	approx	0
43	14767	FALSE	0	0	0	Disease→regulates→Gene	approx	0
73	13551	FALSE	0	0	0	Disease→regulates→Gene	approx	0
87	189	FALSE	0	0	0	Disease→regulates→Gene	approx	0
37	4091	FALSE	0	0	0	Disease→regulates→Gene	approx	0
15	2868	FALSE	0	0	0	Disease→regulates→Gene	approx	0
87	14206	FALSE	0	0	0	Disease→regulates→Gene	approx	0
73	5090	FALSE	0	0	0	Disease→regulates→Gene	approx	0
65	708	FALSE	0	2	0	Disease→regulates→Gene	approx	0
18	8479	FALSE	0	2	0	Disease→regulates→Gene	approx	0
82	3518	FALSE	250	0	0	Disease→regulates→Gene	approx	0
117	6335	FALSE	250	0	0	Disease→regulates→Gene	approx	0
55	18722	FALSE	250	0	0	Disease→regulates→Gene	approx	0
50	20479	FALSE	0	0	0	Disease→regulates→Gene	approx	0
81	14980	FALSE	4	1	4.954304954304954e-4	Disease→regulates→Gene	approx	5.17665260003277e-4
28	9613	FALSE	0	0	0	Disease→regulates→Gene	approx	0
76	14130	FALSE	0	4	0	Disease→regulates→Gene	approx	0
84	14338	FALSE	0	0	0	Disease→regulates→Gene	approx	0
76	16650	FALSE	0	0	0	Disease→regulates→Gene	approx	0
76	1016	FALSE	0	0	0	Disease→regulates→Gene	approx	0
53	4398	FALSE	250	0	0	Disease→regulates→Gene	approx	0
38	196	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
29	8556	FALSE	0	2	0	Disease→regulates→Gene	approx	0
117	3664	FALSE	250	0	0	Disease→regulates→Gene	approx	0
31	6640	FALSE	0	0	0	Disease→regulates→Gene	approx	0
124	8200	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
133	2435	FALSE	0	0	0	Disease→regulates→Gene	approx	0
20	288	FALSE	0	1	0	Disease→regulates→Gene	approx	0
76	411	FALSE	0	2	0	Disease→regulates→Gene	approx	0
90	10942	FALSE	5	0	0	Disease→regulates→Gene	approx	0
43	8453	FALSE	0	0	0	Disease→regulates→Gene	approx	0
78	16231	FALSE	250	0	0	Disease→regulates→Gene	approx	0
63	13504	FALSE	0	0	0	Disease→regulates→Gene	approx	0
104	7100	FALSE	0	0	0	Disease→regulates→Gene	approx	0
134	12131	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
82	3500	FALSE	250	0	0	Disease→regulates→Gene	approx	0
135	7253	FALSE	0	1	0	Disease→regulates→Gene	approx	0
16	20153	FALSE	0	0	0	Disease→regulates→Gene	approx	0
67	4603	FALSE	250	0	0	Disease→regulates→Gene	approx	0
12	2039	FALSE	250	0	0	Disease→regulates→Gene	approx	0
50	14410	FALSE	0	0	0	Disease→regulates→Gene	approx	0
100	8292	FALSE	0	0	0	Disease→regulates→Gene	approx	0
33	19437	FALSE	0	0	0	Disease→regulates→Gene	approx	0
103	9202	FALSE	0	0	0	Disease→regulates→Gene	approx	0
116	10582	FALSE	250	0	0	Disease→regulates→Gene	approx	0
50	1566	FALSE	0	1	0	Disease→regulates→Gene	approx	0
91	14507	FALSE	190	0	0	Disease→regulates→Gene	approx	0
78	9825	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
87	5503	FALSE	0	0	0	Disease→regulates→Gene	approx	0
103	17728	FALSE	0	0	0	Disease→regulates→Gene	approx	0
34	1336	FALSE	0	2	0	Disease→regulates→Gene	approx	0
82	10859	FALSE	250	0	0	Disease→regulates→Gene	approx	0
31	15066	FALSE	0	0	0	Disease→regulates→Gene	approx	0
54	6292	FALSE	0	1	0	Disease→regulates→Gene	approx	0
45	5570	FALSE	0	0	0	Disease→regulates→Gene	approx	0
61	9901	FALSE	0	0	0	Disease→regulates→Gene	approx	0
102	2034	FALSE	0	0	0	Disease→regulates→Gene	approx	0
79	14984	FALSE	0	0	0	Disease→regulates→Gene	approx	0
60	9324	FALSE	0	1	0	Disease→regulates→Gene	approx	0
106	12469	FALSE	0	0	0	Disease→regulates→Gene	approx	0
60	6407	FALSE	0	1	0	Disease→regulates→Gene	approx	0
79	7740	FALSE	0	1	0	Disease→regulates→Gene	approx	0
72	16547	FALSE	0	0	0	Disease→regulates→Gene	approx	0
135	1522	FALSE	0	4	0	Disease→regulates→Gene	approx	0
117	2337	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
119	3182	FALSE	24	1	0.0031144781144781144	Disease→regulates→Gene	approx	0.003114037061502017
73	13191	FALSE	0	1	0	Disease→regulates→Gene	approx	0
63	1674	FALSE	0	1	0	Disease→regulates→Gene	approx	0
46	286	FALSE	235	2	0.061217887725975265	Disease→regulates→Gene	approx	0.06258553885064427
35	74	FALSE	0	1	0	Disease→regulates→Gene	approx	0
32	8725	FALSE	0	0	0	Disease→regulates→Gene	approx	0
126	7593	FALSE	0	0	0	Disease→regulates→Gene	approx	0
72	991	FALSE	0	0	0	Disease→regulates→Gene	approx	0
129	13834	FALSE	250	0	0	Disease→regulates→Gene	approx	0
58	13569	FALSE	250	0	0	Disease→regulates→Gene	approx	0
64	9021	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
31	10647	FALSE	0	1	0	Disease→regulates→Gene	approx	0
35	12493	FALSE	0	1	0	Disease→regulates→Gene	approx	0
76	1086	FALSE	0	0	0	Disease→regulates→Gene	approx	0
28	8625	FALSE	0	1	0	Disease→regulates→Gene	approx	0
33	1402	FALSE	0	4	0	Disease→regulates→Gene	approx	0
105	10143	FALSE	0	1	0	Disease→regulates→Gene	approx	0
86	3948	FALSE	250	0	0	Disease→regulates→Gene	approx	0
101	8562	FALSE	4	0	0	Disease→regulates→Gene	approx	0
115	17457	FALSE	77	0	0	Disease→regulates→Gene	approx	0
104	3711	FALSE	0	0	0	Disease→regulates→Gene	approx	0
76	8938	FALSE	0	0	0	Disease→regulates→Gene	approx	0
63	13609	FALSE	0	0	0	Disease→regulates→Gene	approx	0
95	14639	FALSE	0	1	0	Disease→regulates→Gene	approx	0
71	19848	FALSE	0	0	0	Disease→regulates→Gene	approx	0
29	7624	FALSE	0	0	0	Disease→regulates→Gene	approx	0
107	342	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
42	778	FALSE	0	0	0	Disease→regulates→Gene	approx	0
60	16347	FALSE	0	1	0	Disease→regulates→Gene	approx	0
71	13883	FALSE	0	1	0	Disease→regulates→Gene	approx	0
127	161	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
29	10375	FALSE	0	0	0	Disease→regulates→Gene	approx	0
52	11511	FALSE	0	1	0	Disease→regulates→Gene	approx	0
11	3133	FALSE	0	0	0	Disease→regulates→Gene	approx	0
30	1422	FALSE	0	0	0	Disease→regulates→Gene	approx	0
2	20389	FALSE	163	0	0	Disease→regulates→Gene	approx	0
123	9118	FALSE	0	0	0	Disease→regulates→Gene	approx	0
85	6934	FALSE	0	2	0	Disease→regulates→Gene	approx	0
136	1514	FALSE	74	0	0	Disease→regulates→Gene	approx	0
18	11090	FALSE	0	1	0	Disease→regulates→Gene	approx	0
1	14622	FALSE	0	0	0	Disease→regulates→Gene	approx	0
19	18412	FALSE	0	0	0	Disease→regulates→Gene	approx	0
114	4594	FALSE	0	0	0	Disease→regulates→Gene	approx	0
38	17705	FALSE	250	0	0	Disease→regulates→Gene	approx	0
20	9438	FALSE	0	0	0	Disease→regulates→Gene	approx	0
41	20581	FALSE	0	0	0	Disease→regulates→Gene	approx	0
9	8768	FALSE	43	0	0	Disease→regulates→Gene	approx	0
81	17581	FALSE	4	0	0	Disease→regulates→Gene	approx	0
96	8304	FALSE	0	0	0	Disease→regulates→Gene	approx	0
54	16394	FALSE	0	0	0	Disease→regulates→Gene	approx	0
53	7014	FALSE	250	0	0	Disease→regulates→Gene	approx	0
0	1961	FALSE	250	0	0	Disease→regulates→Gene	approx	0
95	12797	FALSE	0	0	0	Disease→regulates→Gene	approx	0
87	8226	FALSE	0	0	0	Disease→regulates→Gene	approx	0
107	2495	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
130	18779	FALSE	0	0	0	Disease→regulates→Gene	approx	0
104	1808	FALSE	0	0	0	Disease→regulates→Gene	approx	0
2	2361	FALSE	163	0	0	Disease→regulates→Gene	approx	0
73	13382	FALSE	0	0	0	Disease→regulates→Gene	approx	0
38	9736	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
124	606	FALSE	250	0	0	Disease→regulates→Gene	approx	0
117	12107	FALSE	250	0	0	Disease→regulates→Gene	approx	0
34	1407	FALSE	0	2	0	Disease→regulates→Gene	approx	0
120	5632	FALSE	0	0	0	Disease→regulates→Gene	approx	0
113	3729	FALSE	250	0	0	Disease→regulates→Gene	approx	0
78	1594	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
53	364	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
130	16799	FALSE	0	0	0	Disease→regulates→Gene	approx	0
68	6855	FALSE	0	1	0	Disease→regulates→Gene	approx	0
67	20525	FALSE	250	0	0	Disease→regulates→Gene	approx	0
7	19188	FALSE	0	0	0	Disease→regulates→Gene	approx	0
36	7982	FALSE	0	1	0	Disease→regulates→Gene	approx	0
7	11840	FALSE	0	0	0	Disease→regulates→Gene	approx	0
24	12856	FALSE	0	1	0	Disease→regulates→Gene	approx	0
51	4401	FALSE	0	0	0	Disease→regulates→Gene	approx	0
128	3188	FALSE	0	0	0	Disease→regulates→Gene	approx	0
14	10993	FALSE	0	0	0	Disease→regulates→Gene	approx	0
55	1663	FALSE	250	0	0	Disease→regulates→Gene	approx	0
7	7816	FALSE	0	0	0	Disease→regulates→Gene	approx	0
73	16134	FALSE	0	0	0	Disease→regulates→Gene	approx	0
68	18807	FALSE	0	0	0	Disease→regulates→Gene	approx	0
12	1467	FALSE	250	0	0	Disease→regulates→Gene	approx	0
70	18830	FALSE	0	0	0	Disease→regulates→Gene	approx	0
12	14006	FALSE	250	0	0	Disease→regulates→Gene	approx	0
42	2642	FALSE	0	1	0	Disease→regulates→Gene	approx	0
19	19106	FALSE	0	0	0	Disease→regulates→Gene	approx	0
7	3474	FALSE	0	0	0	Disease→regulates→Gene	approx	0
82	12565	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
51	7395	FALSE	0	3	0	Disease→regulates→Gene	approx	0
2	12440	FALSE	163	0	0	Disease→regulates→Gene	approx	0
85	128	FALSE	0	0	0	Disease→regulates→Gene	approx	0
2	11105	FALSE	163	1	0.02085137085137085	Disease→regulates→Gene	approx	0.02153306108507653
81	10928	FALSE	4	1	4.954304954304954e-4	Disease→regulates→Gene	approx	5.17665260003277e-4
30	13611	FALSE	0	0	0	Disease→regulates→Gene	approx	0
10	13804	FALSE	0	0	0	Disease→regulates→Gene	approx	0
46	635	FALSE	235	1	0.030372775372775374	Disease→regulates→Gene	approx	0.03133465888707436
26	18608	FALSE	0	0	0	Disease→regulates→Gene	approx	0
64	18730	FALSE	250	0	0	Disease→regulates→Gene	approx	0
70	11723	FALSE	0	0	0	Disease→regulates→Gene	approx	0
96	10563	FALSE	0	0	0	Disease→regulates→Gene	approx	0
11	6055	FALSE	0	0	0	Disease→regulates→Gene	approx	0
37	15968	FALSE	0	1	0	Disease→regulates→Gene	approx	0
122	5257	FALSE	250	0	0	Disease→regulates→Gene	approx	0
101	10389	FALSE	4	1	4.954304954304954e-4	Disease→regulates→Gene	approx	5.17665260003277e-4
21	16026	FALSE	0	0	0	Disease→regulates→Gene	approx	0
61	12834	FALSE	0	0	0	Disease→regulates→Gene	approx	0
98	20431	FALSE	0	0	0	Disease→regulates→Gene	approx	0
104	6418	FALSE	0	1	0	Disease→regulates→Gene	approx	0
69	8240	FALSE	0	1	0	Disease→regulates→Gene	approx	0
41	10752	FALSE	0	0	0	Disease→regulates→Gene	approx	0
116	14224	FALSE	250	0	0	Disease→regulates→Gene	approx	0
51	11661	FALSE	0	0	0	Disease→regulates→Gene	approx	0
98	6370	FALSE	0	0	0	Disease→regulates→Gene	approx	0
112	8399	FALSE	0	0	0	Disease→regulates→Gene	approx	0
83	6898	FALSE	0	0	0	Disease→regulates→Gene	approx	0
90	3896	FALSE	5	1	6.132756132756133e-4	Disease→regulates→Gene	approx	6.471652799563347e-4
135	20915	FALSE	0	0	0	Disease→regulates→Gene	approx	0
23	9962	FALSE	0	1	0	Disease→regulates→Gene	approx	0
109	6322	FALSE	0	0	0	Disease→regulates→Gene	approx	0
45	12912	FALSE	0	1	0	Disease→regulates→Gene	approx	0
3	2584	FALSE	250	0	0	Disease→regulates→Gene	approx	0
20	1867	FALSE	0	0	0	Disease→regulates→Gene	approx	0
34	7919	FALSE	0	0	0	Disease→regulates→Gene	approx	0
97	20910	FALSE	0	0	0	Disease→regulates→Gene	approx	0
101	13362	FALSE	4	1	4.954304954304954e-4	Disease→regulates→Gene	approx	5.17665260003277e-4
61	5010	FALSE	0	0	0	Disease→regulates→Gene	approx	0
36	7668	FALSE	0	2	0	Disease→regulates→Gene	approx	0
59	10302	FALSE	10	0	0	Disease→regulates→Gene	approx	0
8	10526	FALSE	0	1	0	Disease→regulates→Gene	approx	0
33	14017	FALSE	0	1	0	Disease→regulates→Gene	approx	0
43	11505	FALSE	0	1	0	Disease→regulates→Gene	approx	0
112	3130	FALSE	0	1	0	Disease→regulates→Gene	approx	0
19	17370	FALSE	0	0	0	Disease→regulates→Gene	approx	0
122	8643	FALSE	250	0	0	Disease→regulates→Gene	approx	0
132	160	FALSE	9	2	0.0022264509990485254	Disease→regulates→Gene	approx	0.002331297899933228
82	14826	FALSE	250	0	0	Disease→regulates→Gene	approx	0
13	13276	FALSE	50	0	0	Disease→regulates→Gene	approx	0
26	18935	FALSE	0	0	0	Disease→regulates→Gene	approx	0
39	7886	FALSE	0	1	0	Disease→regulates→Gene	approx	0
101	7996	FALSE	4	1	4.954304954304954e-4	Disease→regulates→Gene	approx	5.17665260003277e-4
74	10782	FALSE	250	0	0	Disease→regulates→Gene	approx	0
124	13688	FALSE	250	0	0	Disease→regulates→Gene	approx	0
69	8838	FALSE	0	0	0	Disease→regulates→Gene	approx	0
113	17936	FALSE	250	0	0	Disease→regulates→Gene	approx	0
23	20355	FALSE	0	0	0	Disease→regulates→Gene	approx	0
40	7948	FALSE	2	0	0	Disease→regulates→Gene	approx	0
62	6533	FALSE	0	1	0	Disease→regulates→Gene	approx	0
15	3354	FALSE	0	2	0	Disease→regulates→Gene	approx	0
93	5727	FALSE	0	3	0	Disease→regulates→Gene	approx	0
134	4945	FALSE	250	0	0	Disease→regulates→Gene	approx	0
45	2376	FALSE	0	3	0	Disease→regulates→Gene	approx	0
90	16204	FALSE	5	0	0	Disease→regulates→Gene	approx	0
72	2310	FALSE	0	0	0	Disease→regulates→Gene	approx	0
124	18558	FALSE	250	0	0	Disease→regulates→Gene	approx	0
30	16479	FALSE	0	1	0	Disease→regulates→Gene	approx	0
134	5633	FALSE	250	0	0	Disease→regulates→Gene	approx	0
64	6468	FALSE	250	0	0	Disease→regulates→Gene	approx	0
30	3485	FALSE	0	0	0	Disease→regulates→Gene	approx	0
95	1717	FALSE	0	0	0	Disease→regulates→Gene	approx	0
125	16052	FALSE	0	1	0	Disease→regulates→Gene	approx	0
35	19278	FALSE	0	0	0	Disease→regulates→Gene	approx	0
90	9681	FALSE	5	2	0.0014081826831588962	Disease→regulates→Gene	approx	0.0012944972972660487
12	20809	FALSE	250	0	0	Disease→regulates→Gene	approx	0
101	8285	FALSE	4	0	0	Disease→regulates→Gene	approx	0
71	11489	FALSE	0	0	0	Disease→regulates→Gene	approx	0
129	11000	FALSE	250	0	0	Disease→regulates→Gene	approx	0
111	4036	FALSE	0	1	0	Disease→regulates→Gene	approx	0
59	11622	FALSE	10	0	0	Disease→regulates→Gene	approx	0
66	20425	FALSE	0	0	0	Disease→regulates→Gene	approx	0
84	10548	FALSE	0	1	0	Disease→regulates→Gene	approx	0
118	14738	FALSE	0	0	0	Disease→regulates→Gene	approx	0
97	13202	FALSE	0	1	0	Disease→regulates→Gene	approx	0
52	153	FALSE	0	0	0	Disease→regulates→Gene	approx	0
134	3580	FALSE	250	0	0	Disease→regulates→Gene	approx	0
45	11055	FALSE	0	0	0	Disease→regulates→Gene	approx	0
97	3559	FALSE	0	0	0	Disease→regulates→Gene	approx	0
24	13775	FALSE	0	0	0	Disease→regulates→Gene	approx	0
117	7365	FALSE	250	0	0	Disease→regulates→Gene	approx	0
9	15185	FALSE	43	0	0	Disease→regulates→Gene	approx	0
123	8827	FALSE	0	0	0	Disease→regulates→Gene	approx	0
28	1139	FALSE	0	0	0	Disease→regulates→Gene	approx	0
32	17278	FALSE	0	0	0	Disease→regulates→Gene	approx	0
61	2362	FALSE	0	0	0	Disease→regulates→Gene	approx	0
94	13362	FALSE	0	1	0	Disease→regulates→Gene	approx	0
61	4797	FALSE	0	0	0	Disease→regulates→Gene	approx	0
66	16519	FALSE	0	0	0	Disease→regulates→Gene	approx	0
115	16255	FALSE	77	2	0.020076117982873454	Disease→regulates→Gene	approx	0.02011875473605913
117	8485	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
59	6552	FALSE	10	1	0.0012313612313612314	Disease→regulates→Gene	approx	0.0012951679332595008
48	8467	FALSE	0	0	0	Disease→regulates→Gene	approx	0
2	17597	FALSE	163	0	0	Disease→regulates→Gene	approx	0
9	14874	FALSE	43	0	0	Disease→regulates→Gene	approx	0
42	15084	FALSE	0	0	0	Disease→regulates→Gene	approx	0
8	5551	FALSE	0	0	0	Disease→regulates→Gene	approx	0
122	1046	FALSE	250	0	0	Disease→regulates→Gene	approx	0
127	4594	FALSE	250	0	0	Disease→regulates→Gene	approx	0
8	2948	FALSE	0	0	0	Disease→regulates→Gene	approx	0
79	8788	FALSE	0	0	0	Disease→regulates→Gene	approx	0
134	18037	FALSE	250	0	0	Disease→regulates→Gene	approx	0
67	18357	FALSE	250	0	0	Disease→regulates→Gene	approx	0
12	6789	FALSE	250	0	0	Disease→regulates→Gene	approx	0
6	19892	FALSE	0	0	0	Disease→regulates→Gene	approx	0
123	7096	FALSE	0	0	0	Disease→regulates→Gene	approx	0
62	13741	FALSE	0	0	0	Disease→regulates→Gene	approx	0
102	4774	FALSE	0	1	0	Disease→regulates→Gene	approx	0
25	5056	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
58	1275	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
30	8844	FALSE	0	0	0	Disease→regulates→Gene	approx	0
56	6342	FALSE	0	1	0	Disease→regulates→Gene	approx	0
72	9533	FALSE	0	0	0	Disease→regulates→Gene	approx	0
3	16506	FALSE	250	0	0	Disease→regulates→Gene	approx	0
14	13153	FALSE	0	1	0	Disease→regulates→Gene	approx	0
45	19046	FALSE	0	0	0	Disease→regulates→Gene	approx	0
67	18480	FALSE	250	0	0	Disease→regulates→Gene	approx	0
122	16258	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
108	15583	FALSE	0	0	0	Disease→regulates→Gene	approx	0
73	5889	FALSE	0	0	0	Disease→regulates→Gene	approx	0
12	9329	FALSE	250	0	0	Disease→regulates→Gene	approx	0
42	2928	FALSE	0	1	0	Disease→regulates→Gene	approx	0
72	9013	FALSE	0	0	0	Disease→regulates→Gene	approx	0
55	15811	FALSE	250	0	0	Disease→regulates→Gene	approx	0
73	8659	FALSE	0	0	0	Disease→regulates→Gene	approx	0
117	2094	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
107	13281	FALSE	250	0	0	Disease→regulates→Gene	approx	0
112	14081	FALSE	0	2	0	Disease→regulates→Gene	approx	0
37	9795	FALSE	0	0	0	Disease→regulates→Gene	approx	0
39	1145	FALSE	0	0	0	Disease→regulates→Gene	approx	0
69	15798	FALSE	0	0	0	Disease→regulates→Gene	approx	0
31	11392	FALSE	0	0	0	Disease→regulates→Gene	approx	0
10	11977	FALSE	0	0	0	Disease→regulates→Gene	approx	0
17	15914	FALSE	0	0	0	Disease→regulates→Gene	approx	0
32	300	FALSE	0	0	0	Disease→regulates→Gene	approx	0
52	5147	FALSE	0	1	0	Disease→regulates→Gene	approx	0
37	57	FALSE	0	1	0	Disease→regulates→Gene	approx	0
88	9721	FALSE	0	0	0	Disease→regulates→Gene	approx	0
17	12206	FALSE	0	0	0	Disease→regulates→Gene	approx	0
48	7712	FALSE	0	0	0	Disease→regulates→Gene	approx	0
74	7617	FALSE	250	0	0	Disease→regulates→Gene	approx	0
90	20939	FALSE	5	0	0	Disease→regulates→Gene	approx	0
112	5012	FALSE	0	0	0	Disease→regulates→Gene	approx	0
92	6735	FALSE	27	0	0	Disease→regulates→Gene	approx	0
46	1554	FALSE	235	0	0	Disease→regulates→Gene	approx	0
82	12480	FALSE	250	1	0.032396273137013876	Disease→regulates→Gene	approx	0.03339934788619351
66	19574	FALSE	0	0	0	Disease→regulates→Gene	approx	0
29	13061	FALSE	0	0	0	Disease→regulates→Gene	approx	0
117	9485	FALSE	250	0	0	Disease→regulates→Gene	approx	0
113	15341	FALSE	250	0	0	Disease→regulates→Gene	approx	0
24	5384	FALSE	0	0	0	Disease→regulates→Gene	approx	0
111	16104	FALSE	0	1	0	Disease→regulates→Gene	approx	0
27	12431	FALSE	0	0	0	Disease→regulates→Gene	approx	0
28	18715	FALSE	0	0	0	Disease→regulates→Gene	approx	0
120	20410	FALSE	0	0	0	Disease→regulates→Gene	approx	0
16	8920	FALSE	0	0	0	Disease→regulates→Gene	approx	0
63	16980	FALSE	0	0	0	Disease→regulates→Gene	approx	0
17	9133	FALSE	0	0	0	Disease→regulates→Gene	approx	0
135	5752	FALSE	0	1	0	Disease→regulates→Gene	approx	0
20	10988	FALSE	0	0	0	Disease→regulates→Gene	approx	0
25	8926	FALSE	250	2	0.0646618740529302	Disease→regulates→Gene	approx	0.06669607871185508
13	1194	FALSE	50	1	0.006301106301106301	Disease→regulates→Gene	approx	0.006509431151078045
136	3694	FALSE	74	3	0.029197080291970802	Disease→regulates→Gene	approx	0.028988465531033965
8	7857	FALSE	0	0	0	Disease→regulates→Gene	approx	0
122	4922	FALSE	250	3	0.0966139497161395	Disease→regulates→Gene	approx	0.09978033392353114
8	18343	FALSE	0	1	0	Disease→regulates→Gene	approx	0
90	11946	FALSE	5	0	0	Disease→regulates→Gene	approx	0
